-0.046133723	0.016651694	-0.04066522	-0.04145459	0.048084464	0.015477348	0.024774719	0.04347158	0.026680376	-0.02121756	0.0021906495	-0.030916799	-0.030067265	0.03867534	-0.040382255	0.0056250207	-0.021511972	0.04744449	-0.028272439	0.040629756	0.020846907	-0.019769264	-0.04713837	-0.00826348	0.048369255	-0.03732705	0.03266331	0.03106549	-0.0024245866	0.029933598	0.008832611	0.018265095
0.04778152	-0.022776214	0.02369306	0.025254138	-0.019070176	-0.021134388	-0.01391267	-0.0185207	0.0019883506	-0.052195534	0.032778572	-0.046930097	0.011465645	-0.004423071	-0.04405095	-0.056901336	-0.025608517	0.03247785	0.0026851362	-0.017281612	0.051534846	-0.059669103	0.024454953	0.052186888	0.024449201	-0.092758596	0.09909466	-0.065569535	0.022476096	-0.0016746548	-0.058480553	0.011091514
0.029791411	0.039648097	0.02052439	0.07818854	-0.01677454	-0.019819828	0.03161517	0.011707822	-0.031064069	0.0065912292	-0.0013425015	-0.03082269	0.01633864	-0.0440997	-0.028616188	-0.062763445	-0.05429471	0.08152757	0.068977155	-0.05919771	0.025749205	-0.019572457	-0.018363884	-0.06843337	-0.0014125812	-0.028107112	0.009293687	-0.010342555	0.06471008	0.036007784	-0.017532285	0.014438385
-0.057181187	-0.0029968354	0.013027757	0.028761912	0.034150712	0.016321585	-0.0033308356	-0.003269279	-0.019026227	0.035000604	-0.034823988	0.030129524	-0.021249246	-0.02141836	-0.046142347	-0.025448825	-0.030205246	0.027141383	0.0151777165	0.013409744	-0.027646216	0.023180394	0.0124279475	0.0054736184	0.04486528	0.027116941	-0.035913467	0.0006599201	-0.017725475	0.025344849	0.008719841	-0.048132487
0.032464873	-0.020721247	-0.07478612	-0.024443327	0.050155368	-0.052449923	0.06434598	0.054572515	-0.021493379	0.06416555	0.021223709	0.008147034	0.036170296	-0.00010094993	0.008185179	-0.009247275	0.011377669	-0.028664654	0.02135851	0.031768184	0.035942312	-0.020194136	0.05504076	-0.025049185	0.05533081	-0.009237609	-0.049253907	-0.03027771	0.035229843	0.024138592	0.009174931	0.053692207
-0.038031965	-0.009264937	0.03566424	0.03080325	0.05168544	-0.05696547	0.008037617	0.021703765	0.04977987	-0.0010982451	-0.04440608	0.034324896	-0.0049403775	0.031571005	0.0033724115	-0.0043746866	-0.0009037489	0.061089188	0.019912604	-0.05207673	-0.035148807	0.041070893	-0.02807818	0.016679233	-0.014171525	0.053719446	0.0072327456	0.026767734	0.026338061	-0.028493462	0.04824277	0.08676454
-0.00042932938	-0.014438224	0.017098114	0.07190951	0.014138825	0.010103632	0.08076609	-0.020555658	-0.006190504	-0.0052643395	-0.08233509	-0.04870275	-0.015890159	-0.049599256	0.03186209	-0.020209152	-0.058965657	0.03385848	-0.011333512	-0.00019698041	0.046383	-0.04862568	0.060704734	0.021393396	0.0011859189	-0.04677125	-0.009319434	-0.02372842	0.05108165	-0.01786838	0.0080328	0.04315061
0.0071974695	0.027798904	0.0011700975	0.055385035	0.017619701	-0.050593283	0.037618	-0.017880967	0.01732441	0.008888275	-0.025340462	-0.0126943085	0.0208653	-0.020618968	-0.019169843	-0.03294669	-0.03316412	0.06013419	0.06518325	-0.019815197	0.05057288	0.030031217	-0.01257691	-0.069267474	0.02250602	-0.022105815	-0.05932941	-0.006790954	0.004455018	0.006659717	0.029404702	0.017749265
-0.009583568	0.01990375	-0.027336208	0.0052853045	0.021404995	4.8456695e-06	-0.017395267	-0.04571869	0.033348672	0.05622136	0.04176578	0.017299296	0.060129095	0.041412707	0.025808811	0.02945043	-0.042726062	0.027361693	0.041746795	-0.018982412	-0.01904776	0.018490754	-0.048777167	-0.05597013	-0.015102191	-0.05854125	-0.0023004662	0.020385828	-0.03366153	0.039371613	0.027233249	-0.0056084963
0.022435313	0.0153242685	0.03184194	-0.046021882	0.015100833	0.04734577	-0.008384835	-0.025147391	-0.024824696	-0.00027049653	-0.040043537	-0.0077247107	0.03526822	-0.012075687	-0.0043501095	-0.024816629	0.027323723	-0.023148255	0.03412686	0.021584373	0.016941382	0.032572635	-0.036112566	-0.060155325	0.02553357	0.046457708	0.028492386	-0.012845691	0.02096979	-0.021250907	0.0143120065	-0.0034132104
-0.0008506313	-0.0142474035	0.04181185	0.015749915	0.010077111	-0.013434797	0.055956386	-0.0025332652	-0.043014172	0.0032696167	0.0109512415	0.024015343	-0.04690107	0.021002466	-0.023937857	-0.020551411	-0.011789684	0.046336588	-0.01634415	0.035644002	0.018370563	-0.02270922	0.042341154	-0.033111986	-0.037965596	0.045311764	0.014005608	-0.0066832965	0.01382063	-0.009040099	0.017672664	-0.012808216
0.02139254	-0.011060682	-0.017878462	0.044140797	0.035418484	0.052317094	0.058532186	-0.0020616236	0.060456663	0.022627741	-0.08658603	-0.04746888	-0.022462083	-0.029210048	-0.009196954	-0.022288773	-0.007081329	0.005636297	-0.015005281	0.03427506	0.0135410335	0.014443502	0.04453859	-0.0042611226	0.036132336	-0.020412324	-0.009826795	0.025749516	0.031868838	0.046440836	0.083669476	0.0051033227
-0.033050686	0.009518992	-0.039137103	0.05397141	-0.0017486851	7.665283e-05	0.067615405	0.0048839226	-0.048656013	-0.009950614	0.027903734	-0.05407379	-0.023851624	0.004996589	-0.07286717	-0.026385978	-0.051765703	-0.015166688	-0.032254536	-0.02436684	0.0045717955	-0.015424932	0.038904853	-0.0051783095	-0.027694521	-0.054458063	-0.012806511	-0.009996959	0.01334997	0.022087367	-0.10725245	0.004317846
0.021164237	0.031524267	-0.016213246	0.05599885	-0.00012825815	-0.007134619	0.02222545	-0.021206047	0.044262927	0.04206471	0.0124068195	-0.00831049	0.05015048	-0.017881427	-0.011848699	0.015087301	-0.052911192	0.011796941	0.064684175	-0.043395586	0.05431895	-0.0582343	0.020772217	-0.03889929	-0.05587725	-0.0665688	0.02637898	-0.05108627	0.06650825	-0.014637586	0.042955343	0.01244926
0.029722901	0.06051997	-0.05097128	0.018682806	0.054765154	-0.0012169739	0.0036045194	0.007350482	-0.0019536398	-0.017404009	0.021848598	-0.029260678	-0.04381805	-0.03995271	-0.014759495	0.0052490877	-0.028865833	-0.06124666	0.019612309	0.041951094	0.06645612	0.044991825	0.013617276	0.011052452	0.025393445	-0.029076107	-0.070013866	-0.0396584	-0.0420155	0.005977384	-0.10483247	-0.066961065
0.11444768	0.053370066	-0.046889026	0.0024515493	0.0710316	0.014908699	0.07246218	0.04195996	0.02517957	0.1019587	-0.048208278	-0.023716431	0.0194057	-0.033126403	-0.06482017	-0.03389276	-0.07080461	0.05036911	0.0058013713	-0.12650526	0.00896255	-0.038411703	0.05452591	0.01045278	-0.095280774	-0.025849944	0.11416111	-0.02024348	0.017773638	0.010987016	0.029196486	0.021891488
0.022084614	0.0049395375	0.011601193	0.048790492	0.046373174	-0.045761082	0.07088502	0.028724661	0.025741722	0.028772516	-0.03298179	0.017769016	-0.019888377	0.023541013	-0.07053081	-0.057864185	-0.014705384	0.037413366	0.04268453	-0.019856427	-0.026036069	-0.07208512	-0.05131009	0.008833233	-0.040323872	-0.06561766	0.01339165	-0.03240204	0.05437199	0.0041029872	0.04304698	0.038371336
-0.07507976	-0.023484498	-0.025803367	0.06182551	-0.023139365	-0.028604053	0.11814149	0.02157228	0.057988476	0.041631214	-0.090928644	0.054756947	0.016458921	0.033023443	-0.026641294	0.023599483	-0.040061243	-0.022121754	0.030509356	0.059161525	0.047634687	-0.041197125	0.00018551544	0.05077472	-0.019800177	0.02449322	-0.053758137	-0.062166832	0.09790388	0.008177554	0.023358071	0.011785165
